Ash_rep,Land_rep,Replicate,Treatment,Tree_disease,Management,Patch_1,Patch_2,real_distance,FST,method
1,1,2,5,80,0,2097,764,2429.759564,0.1976,nei
1,1,2,5,80,0,2097,892,3010.611706,0.3485,nei
1,1,2,5,80,0,2097,970,5038.333444,0.3032,nei
1,1,2,5,80,0,2097,1182,2155.202212,0.1493,nei
1,1,2,5,80,0,2097,1306,1575.065905,0.2612,nei
1,1,2,5,80,0,2097,1442,1814.595807,0.1788,nei
1,1,2,5,80,0,2097,1497,1473.735694,0.1458,nei
1,1,2,5,80,0,2097,1555,3982.444539,0.2679,nei
1,1,2,5,80,0,2097,1673,1670.664355,0.2538,nei
1,1,2,5,80,0,248,90,2875.577966,0.2881,nei
1,1,2,5,80,0,525,90,924.1892355,0.256,nei
1,1,2,5,80,0,525,248,2438.773457,0.2778,nei
1,1,2,5,80,0,622,90,4088.375978,0.2089,nei
1,1,2,5,80,0,622,248,1275.446223,0.2814,nei
1,1,2,5,80,0,622,525,3519.587197,0.2684,nei
1,1,2,5,80,0,764,90,2900.735471,0.1812,nei
1,1,2,5,80,0,764,248,877.1804123,0.202,nei
1,1,2,5,80,0,764,525,2218.685077,0.1873,nei
1,1,2,5,80,0,764,622,1354.751365,0.1977,nei
1,1,2,5,80,0,892,90,1975.876435,0.3582,nei
1,1,2,5,80,0,892,248,1612.234364,0.3364,nei
1,1,2,5,80,0,892,525,1158.542432,0.3111,nei
1,1,2,5,80,0,892,622,2469.224447,0.3842,nei
1,1,2,5,80,0,892,764,1119.328607,0.2456,nei
1,1,2,5,80,0,970,90,1413.082996,0.3854,nei
1,1,2,5,80,0,970,248,3798.683244,0.3415,nei
1,1,2,5,80,0,970,525,1360.822267,0.343,nei
1,1,2,5,80,0,970,622,4842.753386,0.3617,nei
1,1,2,5,80,0,970,764,3507.93897,0.2884,nei
1,1,2,5,80,0,970,892,2393.379699,0.4182,nei
1,1,2,6,80,40,1182,90,2831.063401,0.2411,nei
1,1,2,6,80,40,1182,248,1659.081597,0.2506,nei
1,1,2,6,80,40,1182,525,1984.184824,0.1541,nei
1,1,2,6,80,40,1182,622,2034.441262,0.2611,nei
1,1,2,6,80,40,1182,764,816.9442743,0.1105,nei
1,1,2,6,80,40,1182,892,856.610819,0.2635,nei
1,1,2,6,80,40,1182,970,3097.985413,0.2644,nei
1,1,2,6,80,40,1306,90,4201.531355,0.3267,nei
1,1,2,6,80,40,1306,248,1765.570943,0.3323,nei
1,1,2,6,80,40,1306,525,3474.060387,0.2866,nei
1,1,2,6,80,40,1306,622,924.2300638,0.3628,nei
1,1,2,6,80,40,1306,764,1305.648309,0.2193,nei
1,1,2,6,80,40,1306,892,2323.367956,0.3588,nei
1,1,2,6,80,40,1306,970,4692.578187,0.3318,nei
1,1,2,6,80,40,1306,1182,1623.033827,0.2545,nei
1,1,2,6,80,40,1442,90,3169.226342,0.2141,nei
1,1,2,6,80,40,1442,248,2011.532989,0.2519,nei
1,1,2,6,80,40,1442,525,2288.055467,0.1423,nei
1,1,2,6,80,40,1442,622,2180.711665,0.2615,nei
1,1,2,6,80,40,1442,764,1138.552965,0.1068,nei
1,1,2,6,80,40,1442,892,1220.76321,0.2571,nei
1,1,2,6,80,40,1442,970,3293.366029,0.2582,nei
1,1,2,6,80,40,1442,1182,417.8646141,0.0624,nei
1,1,2,6,80,40,1442,1306,1594.986002,0.2522,nei
1,1,2,6,80,40,1497,90,3506.039738,0.261,nei
1,1,2,6,80,40,1497,248,2050.347009,0.2737,nei
1,1,2,6,80,40,1497,525,2639.485916,0.1732,nei
1,1,2,6,80,40,1497,622,1994.506981,0.2973,nei
1,1,2,6,80,40,1497,764,1182.183756,0.1287,nei
1,1,2,6,80,40,1497,892,1537.156653,0.3055,nei
1,1,2,6,80,40,1497,970,3665.02159,0.3061,nei
1,1,2,6,80,40,1497,1182,683.811243,0.1429,nei
1,1,2,6,80,40,1497,1306,1301.340095,0.3039,nei
1,1,2,6,80,40,1497,1442,371.7356396,0.1262,nei
1,1,2,6,80,40,1555,90,2268.222056,0.2597,nei
1,1,2,6,80,40,1555,248,3599.5554,0.3194,nei
1,1,2,6,80,40,1555,525,1597.250544,0.2022,nei
1,1,2,6,80,40,1555,622,4368.460379,0.2801,nei
1,1,2,6,80,40,1555,764,3028.708842,0.1434,nei
1,1,2,6,80,40,1555,892,1989.640007,0.286,nei
1,1,2,6,80,40,1555,970,1324.84436,0.3216,nei
1,1,2,6,80,40,1555,1182,2376.406558,0.2181,nei
1,1,2,6,80,40,1555,1306,3983.629676,0.2802,nei
1,1,2,6,80,40,1555,1442,2419.189448,0.1862,nei
1,1,2,6,80,40,1555,1497,2773.205449,0.2214,nei
1,1,2,6,80,40,1673,90,3371.007577,0.3029,nei
1,1,2,6,80,40,1673,248,2329.859311,0.2821,nei
1,1,2,6,80,40,1673,525,2467.744101,0.2295,nei
1,1,2,6,80,40,1673,622,2420.869469,0.3395,nei
1,1,2,6,80,40,1673,764,1454.507507,0.1653,nei
1,1,2,6,80,40,1673,892,1469.967519,0.3519,nei
1,1,2,6,80,40,1673,970,3371.810736,0.3279,nei
1,1,2,6,80,40,1673,1182,729.1459779,0.1794,nei
1,1,2,6,80,40,1673,1306,1747.930722,0.3263,nei
1,1,2,6,80,40,1673,1442,322.0531022,0.1803,nei
1,1,2,6,80,40,1673,1497,446.9309,0.2347,nei
1,1,2,6,80,40,1673,1555,2390.531667,0.2724,nei
1,1,2,6,80,40,2097,90,4978.759748,0.2956,nei
1,1,2,6,80,40,2097,248,3170.162972,0.3084,nei
1,1,2,6,80,40,2097,525,4102.602138,0.2517,nei
1,1,2,6,80,40,2097,622,2494.639477,0.3297,nei
1,1,2,6,80,40,2097,764,2429.759564,0.163,nei
1,1,2,6,80,40,2097,892,3010.611706,0.3665,nei
1,1,2,6,80,40,2097,970,5038.333444,0.3233,nei
1,1,2,6,80,40,2097,1182,2155.202212,0.2167,nei
1,1,2,6,80,40,2097,1306,1575.065905,0.3335,nei
1,1,2,6,80,40,2097,1442,1814.595807,0.2313,nei
1,1,2,6,80,40,2097,1497,1473.735694,0.2341,nei
1,1,2,6,80,40,2097,1555,3982.444539,0.2419,nei
1,1,2,6,80,40,2097,1673,1670.664355,0.2615,nei
1,1,2,6,80,40,248,90,2875.577966,0.3025,nei
1,1,2,6,80,40,525,90,924.1892355,0.2194,nei
1,1,2,6,80,40,525,248,2438.773457,0.2885,nei
1,1,2,6,80,40,622,90,4088.375978,0.3363,nei
1,1,2,6,80,40,622,248,1275.446223,0.3552,nei
1,1,2,6,80,40,622,525,3519.587197,0.2473,nei
1,1,2,6,80,40,764,90,2900.735471,0.1965,nei
1,1,2,6,80,40,764,248,877.1804123,0.2202,nei
1,1,2,6,80,40,764,525,2218.685077,0.1356,nei
1,1,2,6,80,40,764,622,1354.751365,0.246,nei
1,1,2,6,80,40,892,90,1975.876435,0.3591,nei
1,1,2,6,80,40,892,248,1612.234364,0.3914,nei
1,1,2,6,80,40,892,525,1158.542432,0.2853,nei
1,1,2,6,80,40,892,622,2469.224447,0.4091,nei
1,1,2,6,80,40,892,764,1119.328607,0.2337,nei
1,1,2,6,80,40,970,90,1413.082996,0.3496,nei
1,1,2,6,80,40,970,248,3798.683244,0.3585,nei
1,1,2,6,80,40,970,525,1360.822267,0.3228,nei
1,1,2,6,80,40,970,622,4842.753386,0.4184,nei
1,1,2,6,80,40,970,764,3507.93897,0.2305,nei
1,1,2,6,80,40,970,892,2393.379699,0.4024,nei
1,1,2,7,80,80,1182,90,2831.063401,0.2837,nei
1,1,2,7,80,80,1182,248,1659.081597,0.2773,nei
1,1,2,7,80,80,1182,525,1984.184824,0.1916,nei
1,1,2,7,80,80,1182,764,816.9442743,0.1052,nei
1,1,2,7,80,80,1182,892,856.610819,0.3006,nei
1,1,2,7,80,80,1182,970,3097.985413,0.2344,nei
1,1,2,7,80,80,1306,90,4201.531355,0.3865,nei
1,1,2,7,80,80,1306,248,1765.570943,0.3446,nei
1,1,2,7,80,80,1306,525,3474.060387,0.3203,nei
1,1,2,7,80,80,1306,764,1305.648309,0.2352,nei
1,1,2,7,80,80,1306,892,2323.367956,0.3654,nei
1,1,2,7,80,80,1306,970,4692.578187,0.3523,nei
1,1,2,7,80,80,1306,1182,1623.033827,0.229,nei
1,1,2,7,80,80,1442,90,3169.226342,0.2709,nei
1,1,2,7,80,80,1442,248,2011.532989,0.2708,nei
1,1,2,7,80,80,1442,525,2288.055467,0.1435,nei
1,1,2,7,80,80,1442,764,1138.552965,0.1113,nei
1,1,2,7,80,80,1442,892,1220.76321,0.28,nei
1,1,2,7,80,80,1442,970,3293.366029,0.2317,nei
1,1,2,7,80,80,1442,1182,417.8646141,0.0789,nei
1,1,2,7,80,80,1442,1306,1594.986002,0.2134,nei
1,1,2,7,80,80,1497,90,3506.039738,0.3276,nei
1,1,2,7,80,80,1497,248,2050.347009,0.3023,nei
1,1,2,7,80,80,1497,525,2639.485916,0.2209,nei
1,1,2,7,80,80,1497,764,1182.183756,0.1543,nei
1,1,2,7,80,80,1497,892,1537.156653,0.2977,nei
1,1,2,7,80,80,1497,970,3665.02159,0.2668,nei
1,1,2,7,80,80,1497,1182,683.811243,0.1455,nei
1,1,2,7,80,80,1497,1306,1301.340095,0.2842,nei
1,1,2,7,80,80,1497,1442,371.7356396,0.1569,nei
1,1,2,7,80,80,1555,90,2268.222056,0.352,nei
1,1,2,7,80,80,1555,248,3599.5554,0.3295,nei
1,1,2,7,80,80,1555,525,1597.250544,0.2547,nei
1,1,2,7,80,80,1555,764,3028.708842,0.1556,nei
1,1,2,7,80,80,1555,892,1989.640007,0.3177,nei
1,1,2,7,80,80,1555,970,1324.84436,0.3022,nei
1,1,2,7,80,80,1555,1182,2376.406558,0.1628,nei
1,1,2,7,80,80,1555,1306,3983.629676,0.2998,nei
1,1,2,7,80,80,1555,1442,2419.189448,0.18,nei
1,1,2,7,80,80,1555,1497,2773.205449,0.1667,nei
1,1,2,7,80,80,1673,90,3371.007577,0.4163,nei
1,1,2,7,80,80,1673,248,2329.859311,0.3968,nei
1,1,2,7,80,80,1673,525,2467.744101,0.2854,nei
1,1,2,7,80,80,1673,764,1454.507507,0.2017,nei
1,1,2,7,80,80,1673,892,1469.967519,0.3901,nei
1,1,2,7,80,80,1673,970,3371.810736,0.3404,nei
1,1,2,7,80,80,1673,1182,729.1459779,0.2338,nei
1,1,2,7,80,80,1673,1306,1747.930722,0.334,nei
1,1,2,7,80,80,1673,1442,322.0531022,0.2302,nei
1,1,2,7,80,80,1673,1497,446.9309,0.2512,nei
1,1,2,7,80,80,1673,1555,2390.531667,0.2626,nei
1,1,2,7,80,80,2097,90,4978.759748,0.3471,nei
1,1,2,7,80,80,2097,248,3170.162972,0.3719,nei
1,1,2,7,80,80,2097,525,4102.602138,0.3375,nei
1,1,2,7,80,80,2097,764,2429.759564,0.2318,nei
1,1,2,7,80,80,2097,892,3010.611706,0.3856,nei
1,1,2,7,80,80,2097,970,5038.333444,0.3688,nei
1,1,2,7,80,80,2097,1182,2155.202212,0.2446,nei
1,1,2,7,80,80,2097,1306,1575.065905,0.315,nei
1,1,2,7,80,80,2097,1442,1814.595807,0.2519,nei
1,1,2,7,80,80,2097,1497,1473.735694,0.3019,nei
1,1,2,7,80,80,2097,1555,3982.444539,0.2557,nei
1,1,2,7,80,80,2097,1673,1670.664355,0.3704,nei
1,1,2,7,80,80,248,90,2875.577966,0.4537,nei
1,1,2,7,80,80,525,90,924.1892355,0.3001,nei
1,1,2,7,80,80,525,248,2438.773457,0.36,nei
1,1,2,7,80,80,764,90,2900.735471,0.2702,nei
1,1,2,7,80,80,764,248,877.1804123,0.2752,nei
1,1,2,7,80,80,764,525,2218.685077,0.1727,nei
1,1,2,7,80,80,892,90,1975.876435,0.4157,nei
1,1,2,7,80,80,892,248,1612.234364,0.4105,nei
1,1,2,7,80,80,892,525,1158.542432,0.3456,nei
1,1,2,7,80,80,892,764,1119.328607,0.2615,nei
1,1,2,7,80,80,970,90,1413.082996,0.4204,nei
1,1,2,7,80,80,970,248,3798.683244,0.3834,nei
1,1,2,7,80,80,970,525,1360.822267,0.3612,nei
1,1,2,7,80,80,970,764,3507.93897,0.246,nei
1,1,2,7,80,80,970,892,2393.379699,0.4104,nei
1,1,3,1,0,0,1182,90,2831.063401,0.0659,nei
1,1,3,1,0,0,1182,248,1659.081597,0.1213,nei
1,1,3,1,0,0,1182,525,1984.184824,0.0308,nei
1,1,3,1,0,0,1182,622,2034.441262,0.0586,nei
1,1,3,1,0,0,1182,764,816.9442743,0.0221,nei
1,1,3,1,0,0,1182,892,856.610819,0.0814,nei
1,1,3,1,0,0,1182,970,3097.985413,0.0901,nei
1,1,3,1,0,0,1306,90,4201.531355,0.1067,nei
1,1,3,1,0,0,1306,248,1765.570943,0.1229,nei
1,1,3,1,0,0,1306,525,3474.060387,0.0615,nei
1,1,3,1,0,0,1306,622,924.2300638,0.1078,nei
1,1,3,1,0,0,1306,764,1305.648309,0.0476,nei
1,1,3,1,0,0,1306,892,2323.367956,0.1003,nei
1,1,3,1,0,0,1306,970,4692.578187,0.1302,nei
1,1,3,1,0,0,1306,1182,1623.033827,0.0537,nei
1,1,3,1,0,0,1442,90,3169.226342,0.0675,nei
1,1,3,1,0,0,1442,248,2011.532989,0.1147,nei
1,1,3,1,0,0,1442,525,2288.055467,0.0303,nei
1,1,3,1,0,0,1442,622,2180.711665,0.0651,nei
1,1,3,1,0,0,1442,764,1138.552965,0.0235,nei
1,1,3,1,0,0,1442,892,1220.76321,0.0762,nei
1,1,3,1,0,0,1442,970,3293.366029,0.0896,nei
1,1,3,1,0,0,1442,1182,417.8646141,0.0162,nei
1,1,3,1,0,0,1442,1306,1594.986002,0.051,nei
1,1,3,1,0,0,1497,90,3506.039738,0.0743,nei
1,1,3,1,0,0,1497,248,2050.347009,0.123,nei
1,1,3,1,0,0,1497,525,2639.485916,0.0588,nei
1,1,3,1,0,0,1497,622,1994.506981,0.0794,nei
1,1,3,1,0,0,1497,764,1182.183756,0.0467,nei
1,1,3,1,0,0,1497,892,1537.156653,0.0863,nei
1,1,3,1,0,0,1497,970,3665.02159,0.1241,nei
1,1,3,1,0,0,1497,1182,683.811243,0.0434,nei
1,1,3,1,0,0,1497,1306,1301.340095,0.0678,nei
1,1,3,1,0,0,1497,1442,371.7356396,0.0412,nei
1,1,3,1,0,0,1555,90,2268.222056,0.0979,nei
1,1,3,1,0,0,1555,248,3599.5554,0.1452,nei
1,1,3,1,0,0,1555,525,1597.250544,0.0692,nei
1,1,3,1,0,0,1555,622,4368.460379,0.0904,nei
1,1,3,1,0,0,1555,764,3028.708842,0.0555,nei
1,1,3,1,0,0,1555,892,1989.640007,0.1227,nei
1,1,3,1,0,0,1555,970,1324.84436,0.1039,nei
1,1,3,1,0,0,1555,1182,2376.406558,0.0545,nei
1,1,3,1,0,0,1555,1306,3983.629676,0.088,nei
1,1,3,1,0,0,1555,1442,2419.189448,0.0503,nei
1,1,3,1,0,0,1555,1497,2773.205449,0.0684,nei
1,1,3,1,0,0,1673,90,3371.007577,0.0886,nei
1,1,3,1,0,0,1673,248,2329.859311,0.1754,nei
1,1,3,1,0,0,1673,525,2467.744101,0.0821,nei
1,1,3,1,0,0,1673,622,2420.869469,0.1105,nei
1,1,3,1,0,0,1673,764,1454.507507,0.0747,nei
1,1,3,1,0,0,1673,892,1469.967519,0.1123,nei
1,1,3,1,0,0,1673,970,3371.810736,0.1564,nei
1,1,3,1,0,0,1673,1182,729.1459779,0.0807,nei
1,1,3,1,0,0,1673,1306,1747.930722,0.1112,nei
1,1,3,1,0,0,1673,1442,322.0531022,0.0807,nei
1,1,3,1,0,0,1673,1497,446.9309,0.1048,nei
1,1,3,1,0,0,1673,1555,2390.531667,0.1117,nei
1,1,3,1,0,0,2097,90,4978.759748,0.0937,nei
1,1,3,1,0,0,2097,248,3170.162972,0.1468,nei
1,1,3,1,0,0,2097,525,4102.602138,0.0509,nei
1,1,3,1,0,0,2097,622,2494.639477,0.0842,nei
1,1,3,1,0,0,2097,764,2429.759564,0.0472,nei
1,1,3,1,0,0,2097,892,3010.611706,0.1018,nei
1,1,3,1,0,0,2097,970,5038.333444,0.126,nei
1,1,3,1,0,0,2097,1182,2155.202212,0.0475,nei
1,1,3,1,0,0,2097,1306,1575.065905,0.0801,nei
1,1,3,1,0,0,2097,1442,1814.595807,0.0509,nei
1,1,3,1,0,0,2097,1497,1473.735694,0.0645,nei
1,1,3,1,0,0,2097,1555,3982.444539,0.0925,nei
1,1,3,1,0,0,2097,1673,1670.664355,0.0841,nei
1,1,3,1,0,0,248,90,2875.577966,0.1449,nei
1,1,3,1,0,0,525,90,924.1892355,0.0766,nei
1,1,3,1,0,0,525,248,2438.773457,0.1267,nei
1,1,3,1,0,0,622,90,4088.375978,0.0953,nei
1,1,3,1,0,0,622,248,1275.446223,0.1494,nei
1,1,3,1,0,0,622,525,3519.587197,0.0683,nei
1,1,3,1,0,0,764,90,2900.735471,0.0703,nei
1,1,3,1,0,0,764,248,877.1804123,0.1178,nei
1,1,3,1,0,0,764,525,2218.685077,0.0319,nei
1,1,3,1,0,0,764,622,1354.751365,0.0635,nei
1,1,3,1,0,0,892,90,1975.876435,0.1084,nei
1,1,3,1,0,0,892,248,1612.234364,0.1659,nei
1,1,3,1,0,0,892,525,1158.542432,0.0783,nei
1,1,3,1,0,0,892,622,2469.224447,0.1002,nei
1,1,3,1,0,0,892,764,1119.328607,0.0754,nei
1,1,3,1,0,0,970,90,1413.082996,0.1457,nei
1,1,3,1,0,0,970,248,3798.683244,0.1565,nei
1,1,3,1,0,0,970,525,1360.822267,0.1091,nei
1,1,3,1,0,0,970,622,4842.753386,0.133,nei
1,1,3,1,0,0,970,764,3507.93897,0.0987,nei
1,1,3,1,0,0,970,892,2393.379699,0.163,nei
1,1,3,2,70,0,1182,90,2831.063401,0.1122,nei
1,1,3,2,70,0,1182,248,1659.081597,0.2104,nei
1,1,3,2,70,0,1182,525,1984.184824,0.1011,nei
1,1,3,2,70,0,1182,622,2034.441262,0.1696,nei
1,1,3,2,70,0,1182,764,816.9442743,0.065,nei
1,1,3,2,70,0,1182,892,856.610819,0.1954,nei
1,1,3,2,70,0,1182,970,3097.985413,0.1335,nei
1,1,3,2,70,0,1306,90,4201.531355,0.1576,nei
1,1,3,2,70,0,1306,248,1765.570943,0.2744,nei
1,1,3,2,70,0,1306,525,3474.060387,0.1562,nei
1,1,3,2,70,0,1306,622,924.2300638,0.2522,nei
1,1,3,2,70,0,1306,764,1305.648309,0.1393,nei
1,1,3,2,70,0,1306,892,2323.367956,0.2951,nei
1,1,3,2,70,0,1306,970,4692.578187,0.1672,nei
1,1,3,2,70,0,1306,1182,1623.033827,0.1407,nei
1,1,3,2,70,0,1442,90,3169.226342,0.1019,nei
1,1,3,2,70,0,1442,248,2011.532989,0.201,nei
1,1,3,2,70,0,1442,525,2288.055467,0.0947,nei
1,1,3,2,70,0,1442,622,2180.711665,0.1655,nei
1,1,3,2,70,0,1442,764,1138.552965,0.0571,nei
1,1,3,2,70,0,1442,892,1220.76321,0.1889,nei
1,1,3,2,70,0,1442,970,3293.366029,0.1228,nei
1,1,3,2,70,0,1442,1182,417.8646141,0.0383,nei
1,1,3,2,70,0,1442,1306,1594.986002,0.1275,nei
1,1,3,2,70,0,1497,90,3506.039738,0.125,nei
1,1,3,2,70,0,1497,248,2050.347009,0.2493,nei
1,1,3,2,70,0,1497,525,2639.485916,0.1324,nei
1,1,3,2,70,0,1497,622,1994.506981,0.2006,nei
1,1,3,2,70,0,1497,764,1182.183756,0.1161,nei
1,1,3,2,70,0,1497,892,1537.156653,0.267,nei
1,1,3,2,70,0,1497,970,3665.02159,0.1643,nei
1,1,3,2,70,0,1497,1182,683.811243,0.0938,nei
1,1,3,2,70,0,1497,1306,1301.340095,0.1551,nei
1,1,3,2,70,0,1497,1442,371.7356396,0.0997,nei
1,1,3,2,70,0,1555,90,2268.222056,0.1928,nei
1,1,3,2,70,0,1555,248,3599.5554,0.2003,nei
1,1,3,2,70,0,1555,525,1597.250544,0.1661,nei
1,1,3,2,70,0,1555,622,4368.460379,0.2865,nei
1,1,3,2,70,0,1555,764,3028.708842,0.1318,nei
1,1,3,2,70,0,1555,892,1989.640007,0.3044,nei
1,1,3,2,70,0,1555,970,1324.84436,0.1904,nei
1,1,3,2,70,0,1555,1182,2376.406558,0.126,nei
1,1,3,2,70,0,1555,1306,3983.629676,0.2043,nei
1,1,3,2,70,0,1555,1442,2419.189448,0.1465,nei
1,1,3,2,70,0,1555,1497,2773.205449,0.1634,nei
1,1,3,2,70,0,1673,90,3371.007577,0.2543,nei
1,1,3,2,70,0,1673,248,2329.859311,0.3801,nei
1,1,3,2,70,0,1673,525,2467.744101,0.2161,nei
1,1,3,2,70,0,1673,622,2420.869469,0.2772,nei
1,1,3,2,70,0,1673,764,1454.507507,0.2143,nei
1,1,3,2,70,0,1673,892,1469.967519,0.3105,nei
1,1,3,2,70,0,1673,970,3371.810736,0.2561,nei
1,1,3,2,70,0,1673,1182,729.1459779,0.2016,nei
1,1,3,2,70,0,1673,1306,1747.930722,0.2877,nei
1,1,3,2,70,0,1673,1442,322.0531022,0.2103,nei
1,1,3,2,70,0,1673,1497,446.9309,0.2428,nei
1,1,3,2,70,0,1673,1555,2390.531667,0.29,nei
1,1,3,2,70,0,2097,90,4978.759748,0.1754,nei
1,1,3,2,70,0,2097,248,3170.162972,0.2661,nei
1,1,3,2,70,0,2097,525,4102.602138,0.1487,nei
1,1,3,2,70,0,2097,622,2494.639477,0.2544,nei
1,1,3,2,70,0,2097,764,2429.759564,0.1386,nei
1,1,3,2,70,0,2097,892,3010.611706,0.221,nei
1,1,3,2,70,0,2097,970,5038.333444,0.1713,nei
1,1,3,2,70,0,2097,1182,2155.202212,0.1124,nei
1,1,3,2,70,0,2097,1306,1575.065905,0.1802,nei
1,1,3,2,70,0,2097,1442,1814.595807,0.1216,nei
1,1,3,2,70,0,2097,1497,1473.735694,0.1576,nei
1,1,3,2,70,0,2097,1555,3982.444539,0.2052,nei
1,1,3,2,70,0,2097,1673,1670.664355,0.2297,nei
1,1,3,2,70,0,248,90,2875.577966,0.2614,nei
1,1,3,2,70,0,525,90,924.1892355,0.1249,nei
1,1,3,2,70,0,525,248,2438.773457,0.25,nei
1,1,3,2,70,0,622,90,4088.375978,0.2123,nei
1,1,3,2,70,0,622,248,1275.446223,0.3405,nei
1,1,3,2,70,0,622,525,3519.587197,0.2254,nei
1,1,3,2,70,0,764,90,2900.735471,0.1232,nei
1,1,3,2,70,0,764,248,877.1804123,0.2024,nei
1,1,3,2,70,0,764,525,2218.685077,0.107,nei
1,1,3,2,70,0,764,622,1354.751365,0.1837,nei
1,1,3,2,70,0,892,90,1975.876435,0.2423,nei
1,1,3,2,70,0,892,248,1612.234364,0.3584,nei
1,1,3,2,70,0,892,525,1158.542432,0.2169,nei
1,1,3,2,70,0,892,622,2469.224447,0.3518,nei
1,1,3,2,70,0,892,764,1119.328607,0.2011,nei
1,1,3,2,70,0,970,90,1413.082996,0.1666,nei
1,1,3,2,70,0,970,248,3798.683244,0.2617,nei
1,1,3,2,70,0,970,525,1360.822267,0.1541,nei
1,1,3,2,70,0,970,622,4842.753386,0.2323,nei
1,1,3,2,70,0,970,764,3507.93897,0.1036,nei
1,1,3,2,70,0,970,892,2393.379699,0.2801,nei
1,1,3,3,70,40,1182,90,2831.063401,0.142,nei
1,1,3,3,70,40,1182,248,1659.081597,0.1802,nei
1,1,3,3,70,40,1182,525,1984.184824,0.1184,nei
1,1,3,3,70,40,1182,622,2034.441262,0.1466,nei
1,1,3,3,70,40,1182,764,816.9442743,0.0626,nei
1,1,3,3,70,40,1182,892,856.610819,0.1811,nei
1,1,3,3,70,40,1182,970,3097.985413,0.2734,nei
1,1,3,3,70,40,1306,90,4201.531355,0.2469,nei
1,1,3,3,70,40,1306,248,1765.570943,0.303,nei
1,1,3,3,70,40,1306,525,3474.060387,0.2156,nei
1,1,3,3,70,40,1306,622,924.2300638,0.1902,nei
1,1,3,3,70,40,1306,764,1305.648309,0.1361,nei
1,1,3,3,70,40,1306,892,2323.367956,0.2301,nei
1,1,3,3,70,40,1306,970,4692.578187,0.3388,nei
1,1,3,3,70,40,1306,1182,1623.033827,0.1521,nei
1,1,3,3,70,40,1442,90,3169.226342,0.1484,nei
1,1,3,3,70,40,1442,248,2011.532989,0.2033,nei
1,1,3,3,70,40,1442,525,2288.055467,0.1465,nei
1,1,3,3,70,40,1442,622,2180.711665,0.1479,nei
1,1,3,3,70,40,1442,764,1138.552965,0.0683,nei
1,1,3,3,70,40,1442,892,1220.76321,0.1915,nei
1,1,3,3,70,40,1442,970,3293.366029,0.2853,nei
1,1,3,3,70,40,1442,1182,417.8646141,0.0412,nei
1,1,3,3,70,40,1442,1306,1594.986002,0.152,nei
1,1,3,3,70,40,1497,90,3506.039738,0.2226,nei
1,1,3,3,70,40,1497,248,2050.347009,0.2434,nei
1,1,3,3,70,40,1497,525,2639.485916,0.1875,nei
1,1,3,3,70,40,1497,622,1994.506981,0.1712,nei
1,1,3,3,70,40,1497,764,1182.183756,0.0881,nei
1,1,3,3,70,40,1497,892,1537.156653,0.2384,nei
1,1,3,3,70,40,1497,970,3665.02159,0.2865,nei
1,1,3,3,70,40,1497,1182,683.811243,0.0908,nei
1,1,3,3,70,40,1497,1306,1301.340095,0.1903,nei
1,1,3,3,70,40,1497,1442,371.7356396,0.1017,nei
1,1,3,3,70,40,1555,90,2268.222056,0.2348,nei
1,1,3,3,70,40,1555,248,3599.5554,0.3572,nei
1,1,3,3,70,40,1555,525,1597.250544,0.2238,nei
1,1,3,3,70,40,1555,622,4368.460379,0.2235,nei
1,1,3,3,70,40,1555,764,3028.708842,0.174,nei
1,1,3,3,70,40,1555,892,1989.640007,0.3016,nei
1,1,3,3,70,40,1555,970,1324.84436,0.4255,nei
1,1,3,3,70,40,1555,1182,2376.406558,0.1584,nei
1,1,3,3,70,40,1555,1306,3983.629676,0.2271,nei
1,1,3,3,70,40,1555,1442,2419.189448,0.1505,nei
1,1,3,3,70,40,1555,1497,2773.205449,0.243,nei
1,1,3,3,70,40,1673,90,3371.007577,0.3238,nei
1,1,3,3,70,40,1673,248,2329.859311,0.3809,nei
1,1,3,3,70,40,1673,525,2467.744101,0.3065,nei
1,1,3,3,70,40,1673,622,2420.869469,0.3238,nei
1,1,3,3,70,40,1673,764,1454.507507,0.251,nei
1,1,3,3,70,40,1673,892,1469.967519,0.381,nei
1,1,3,3,70,40,1673,970,3371.810736,0.4447,nei
1,1,3,3,70,40,1673,1182,729.1459779,0.2284,nei
1,1,3,3,70,40,1673,1306,1747.930722,0.3333,nei
1,1,3,3,70,40,1673,1442,322.0531022,0.258,nei
1,1,3,3,70,40,1673,1497,446.9309,0.287,nei
1,1,3,3,70,40,1673,1555,2390.531667,0.3069,nei
1,1,3,3,70,40,2097,90,4978.759748,0.2524,nei
1,1,3,3,70,40,2097,248,3170.162972,0.2642,nei
1,1,3,3,70,40,2097,525,4102.602138,0.2202,nei
1,1,3,3,70,40,2097,622,2494.639477,0.2064,nei
1,1,3,3,70,40,2097,764,2429.759564,0.1072,nei
1,1,3,3,70,40,2097,892,3010.611706,0.2106,nei
1,1,3,3,70,40,2097,970,5038.333444,0.2862,nei
1,1,3,3,70,40,2097,1182,2155.202212,0.1207,nei
1,1,3,3,70,40,2097,1306,1575.065905,0.1882,nei
1,1,3,3,70,40,2097,1442,1814.595807,0.1415,nei
1,1,3,3,70,40,2097,1497,1473.735694,0.1529,nei
1,1,3,3,70,40,2097,1555,3982.444539,0.2513,nei
1,1,3,3,70,40,2097,1673,1670.664355,0.282,nei
