Rep	Year	PatchID0	PatchID1	Distance	MeanNAlleles	FIS	FIT	FST	MeanD	HarmMeanD
2	90	90	970	1417.36	3.73333	-0.0428541	0.771649	0.781033	0.923688	0.670145
2	90	90	1182	2832.12	9.2	-0.0136124	0.423812	0.43155	0.941926	0.898123
2	90	90	1306	4201.21	4.13333	-0.0847798	0.65225	0.679428	0.938758	0.726595
2	90	90	1442	3168.3	8.26667	-0.00830712	0.43055	0.435241	0.9027	0.825068
2	90	90	1497	3506.38	5.33333	-0.106998	0.546713	0.590526	0.962284	0.953069
2	90	90	1555	2270.93	4.4	-0.0470261	0.626755	0.643519	0.845953	0.572607
2	90	90	1673	3370.52	3.93333	-0.0700016	0.69752	0.717309	0.980809	0.976005
2	90	90	2097	4974.94	4.73333	-0.0537779	0.54656	0.569701	0.857429	0.66192
2	90	248	525	2438.7	4.13333	-0.0941253	0.643264	0.673953	0.995617	0.995331
2	90	248	622	1270.47	2.8	-0.123157	0.755185	0.78203	0.85692	0.429379
2	90	248	764	875.685	6.4	-0.0510431	0.484899	0.509914	0.857945	0.619703
2	90	248	892	1611.16	2.8	-0.218034	0.815427	0.848466	1	1
2	90	248	970	3801.18	2.8	-0.138306	0.839948	0.859395	1	1
2	90	248	1182	1660.12	8.26667	-0.0343925	0.461635	0.479535	0.90428	0.837884
2	90	248	1306	1765.51	3.13333	-0.152735	0.68946	0.730606	0.843396	0.54465
2	90	248	1442	2013.31	7.46667	-0.0288845	0.463913	0.478963	0.877421	0.812502
2	90	248	1497	2051.25	4.4	-0.159896	0.597749	0.653201	0.959348	0.905651
2	90	248	1555	3603.1	3.6	-0.0971135	0.682824	0.710899	0.897683	0.792684
2	90	248	1673	2330.82	2.93333	-0.141689	0.733251	0.766356	0.885226	0.539759
2	90	248	2097	3166.2	3.86667	-0.0957603	0.601459	0.636288	0.880725	0.191516
2	90	525	622	3515.43	4.13333	-0.0340136	0.65749	0.668757	0.95012	0.913086
2	90	525	764	2215.9	7.26667	-0.0188215	0.36741	0.379096	0.778522	0.671343
2	90	525	892	1157.67	4.06667	-0.0693408	0.692177	0.712137	0.973708	0.968286
2	90	525	970	1363.47	3.86667	-0.0245399	0.712861	0.719739	0.954422	0.917962
2	90	525	1182	1984.45	8.93333	-0.00861217	0.336919	0.342581	0.845197	0.797126
2	90	525	1306	3473.16	4.53333	-0.0640721	0.578778	0.604142	0.927955	0.019839
2	90	525	1442	2286.16	8.2	-0.00375289	0.357331	0.359734	0.867704	0.825093
2	90	525	1497	2639.04	5.26667	-0.0874575	0.470233	0.512839	0.91506	0.896263
2	90	525	1555	1599.98	4.66667	-0.0337553	0.544589	0.559459	0.840242	0.593567
2	90	525	1673	2466.4	4.13333	-0.0504223	0.623217	0.641304	0.920567	0.785712
2	90	525	2097	4098.16	5.13333	-0.0412968	0.515089	0.53432	0.944046	0.917699
2	90	622	764	1353.38	6.4	-0.00898233	0.518784	0.523068	0.860026	0.797609
2	90	622	892	2465.49	2.93333	-0.0823463	0.827645	0.840758	0.965101	0.931759
2	90	622	970	4840.96	2.8	0.000604595	0.838275	0.838177	0.869429	0.0195484
2	90	622	1182	2032.95	8.6	0.00283688	0.484253	0.482786	0.913036	0.875522
2	90	622	1306	927.214	3.33333	-0.0696499	0.721242	0.739393	0.908051	0.853901
2	90	622	1442	2182.41	7.73333	0.00929809	0.510818	0.506227	0.943338	0.930277
2	90	622	1497	1995.28	4.33333	-0.100234	0.605781	0.641695	0.904725	0.72492
2	90	622	1555	4369.18	3.86667	-0.0245098	0.714607	0.721435	0.937834	0.792382
2	90	622	1673	2421.91	3	-0.0487013	0.738813	0.750943	0.829139	0.765224
2	90	622	2097	2494.28	4.06667	-0.0366408	0.654105	0.666331	0.969334	0.960911
2	90	764	892	1117.02	6.4	-0.0311516	0.559161	0.572479	0.911763	0.870221
2	90	764	970	3507.41	6.46667	0.000779944	0.598383	0.59807	0.964785	0.960894
