Rep	Year	PatchID0	PatchID1	Distance	MeanNAlleles	FIS	FIT	FST	MeanD	HarmMeanD
0	58	-1	-1	-1	25.0667	-0.00125078	0.167722	0.168761	0.720537	0.718365
0	58	124	227	4110.01	14.9333	-0.0211053	0.127093	0.145135	0.683419	0.61957
0	58	124	248	790.016	17.3333	-0.0165794	0.0288935	0.0447314	0.402115	0.367301
0	58	124	336	3870.7	15.5333	-0.00963685	0.140883	0.149083	0.69673	0.644939
0	58	124	439	911.4	18.2	-0.00462535	0.0382998	0.0427275	0.391302	0.289344
0	58	124	764	1281.82	18.1333	-0.027881	0.0195905	0.0461838	0.3968	0.255742
0	58	124	892	2285.74	15.4	-0.0229706	0.0870638	0.107564	0.615676	0.560475
0	58	124	931	2468.95	15.6667	-0.00605439	0.0863618	0.0918601	0.581602	0.504349
0	58	124	1348	1658.08	15.6	-0.0300233	0.0990435	0.125305	0.676262	0.643928
0	58	124	1555	4268.82	14.7333	-0.030242	0.151727	0.176628	0.769661	0.684134
0	58	124	1584	2324.44	17	-0.0207777	0.0456942	0.0651189	0.526852	0.46866
0	58	124	1673	2627.39	16.4667	-0.0225761	0.0582011	0.0789938	0.550981	0.473476
0	58	124	2265	4992.66	13.8	-0.042336	0.293075	0.321788	0.85553	0.82955
0	58	124	2514	3400.74	15.6	-0.00996678	0.124164	0.132807	0.737898	0.690559
0	58	124	2937	4153.08	15.0667	-0.0100862	0.102001	0.110968	0.598057	0.494694
0	58	227	248	3320	15.6667	0.00179475	0.14411	0.142571	0.657383	0.569601
0	58	227	336	329.28	7.86667	0.0119581	0.0372935	0.0256421	0.0759249	0.0235976
0	58	227	439	3407.26	15.7333	0.01499	0.1521	0.139196	0.682532	0.635141
0	58	227	764	3271.43	15.6	-0.0107702	0.12842	0.137707	0.663802	0.636424
0	58	227	892	2272.03	11.4	-0.00407403	0.189756	0.193044	0.729785	0.659914
0	58	227	931	2238.06	11.4667	0.0145726	0.186611	0.174583	0.683371	0.642348
0	58	227	1348	4012.2	11.2	-0.0115531	0.210422	0.21944	0.78266	0.535409
0	58	227	1555	2130.08	9.33333	-0.0106766	0.264918	0.272683	0.82184	0.72316
0	58	227	1584	4980.7	13.4667	-0.00264405	0.147194	0.149443	0.680637	0.629481
0	58	227	1673	3581.31	12.8	-0.0042735	0.171478	0.175003	0.732361	0.669488
0	58	227	2265	3074.43	8.26667	-0.019791	0.397467	0.409161	0.886532	0.486868
0	58	227	2514	5622.04	11.4	0.0108265	0.203908	0.195195	0.69692	0.543283
0	58	227	2937	5961.42	11.1333	0.0106032	0.213978	0.205554	0.728458	0.647544
0	58	248	336	3082.51	15.7333	0.0132825	0.154405	0.143022	0.664942	0.605717
0	58	248	439	531.907	17.9333	0.0158699	0.052833	0.0375592	0.358289	0.245177
0	58	248	764	875.685	17.3333	-0.00728713	0.0355443	0.0425216	0.387114	0.329692
0	58	248	892	1611.16	15.7333	-0.00109119	0.103805	0.104782	0.621829	0.547986
0	58	248	931	1808.6	15.6667	0.015544	0.107537	0.0934458	0.597506	0.507222
0	58	248	1348	1643.79	15.2667	-0.00769027	0.124918	0.131596	0.710199	0.685082
0	58	248	1555	3603.1	14.4667	-0.00670691	0.171763	0.177281	0.761991	0.720449
0	58	248	1584	2554.25	16.7333	4.94633e-05	0.0678523	0.0678062	0.541955	0.417967
0	58	248	1673	2330.82	16.2	-0.00136041	0.0780892	0.0793417	0.574734	0.433097
0	58	248	2265	4398.66	13.7333	-0.0136781	0.322678	0.331818	0.886048	0.861402
0	58	248	2514	3579.87	16.0667	0.0122324	0.137999	0.127324	0.715844	0.690395
0	58	248	2937	4262.22	15.1333	0.0120279	0.128559	0.11795	0.640785	0.583133
0	58	336	439	3135.86	16	0.0264327	0.163683	0.140977	0.655915	0.552557
0	58	336	764	2980.62	15.7333	0.000707791	0.139766	0.139156	0.65271	0.624414
0	58	336	892	1957.78	11.7333	0.00821439	0.196989	0.190338	0.697893	0.57029
0	58	336	931	1915.86	12	0.0267042	0.189312	0.167069	0.632203	0.571235
0	58	336	1348	3700.95	11.8	0.00101341	0.217426	0.216632	0.765588	0.345812
0	58	336	1555	1880.22	10.1333	0.00265621	0.275552	0.273623	0.826209	0.751342
0	58	336	1584	4662.22	13.8	0.00898715	0.159597	0.151975	0.678617	0.611013
0	58	336	1673	3252.4	13.2	0.00759836	0.175404	0.169091	0.682173	0.603831
0	58	336	2265	2851.12	8.86667	-0.00309156	0.418239	0.420032	0.904371	0.819803
0	58	336	2514	5294.01	11.6667	0.0233329	0.207342	0.188405	0.661637	0.508693
0	58	336	2937	5632.43	11.7333	0.0230556	0.221081	0.202699	0.704296	0.565025
0	58	439	764	391.152	15.2667	0.00462535	0.00618823	0.00157015	0.0422303	0.0793139
0	58	439	892	1396.22	16.2667	0.0115323	0.101505	0.0910223	0.55396	0.506124
0	58	439	931	1570.43	16.3333	0.0279295	0.115427	0.0900115	0.585637	0.504504
0	58	439	1348	1118.81	16.0667	0.0052251	0.13336	0.128807	0.707091	0.677145
0	58	439	1555	3363.63	15.1333	0.00689502	0.183425	0.177756	0.785917	0.763913
0	58	439	1584	2064.08	17.4	0.0120636	0.0744961	0.0631948	0.527105	0.322899
0	58	439	1673	1834.19	17	0.0108832	0.0821064	0.0720069	0.53183	0.456783
0	58	439	2265	4082.43	14.2	0.00290796	0.298531	0.296485	0.770165	0.70055
0	58	439	2514	3066.83	16.8	0.0249764	0.143308	0.121362	0.695009	0.663622
0	58	439	2937	3736.26	16.0667	0.0247243	0.139351	0.117533	0.6656	0.579266
0	58	764	892	1117.02	16.3333	-0.0130964	0.0946393	0.106343	0.6231	0.55379
0	58	764	931	1267.46	16.2667	0.0036942	0.101933	0.0986033	0.609007	0.515689
0	58	764	1348	908.529	15.6667	-0.0199448	0.109782	0.12719	0.679231	0.630868
0	58	764	1555	3030.81	14.9333	-0.019621	0.169155	0.185143	0.810627	0.789017
