PatchID	Year_0	Year_2	Year_4	Year_6	Year_8	Year_10	Year_12	Year_14	Year_16	Year_18	Year_20	Year_22	Year_24	Year_26	Year_28	Year_30	Year_32	Year_34	Year_36	Year_38	Year_40	Year_42	Year_44	Year_46	Year_48	Year_50	Year_52	Year_54	Year_56	Year_58	Year_60
2413	0	0.5	0	0.5	0.5	0.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2416	0	0.5	0	0	0	0	0.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2417	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2419	0	0.5	1	1	0.5	0	1	1	0.5	1	0.5	0	0.5	1	0.5	1	0.5	0.5	0	1	0.5	0	1	1	0.5	0.5	1	0.5	0.5	0	0.5
2421	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
2430	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2438	0	0	0.5	0	0.5	0	0	0	0	0	0	0.5	0	0	0	0	0	0.5	0.5	0.5	0.5	0	0	0.5	0	0	0	0	0	0	0
2442	0.5	1	1	1	1	1	1	1	0.5	0.5	0	0.5	0	0	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0	0.5	0.5	0	0	0	0.5	0	0.5	0.5
2456	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2462	1	0.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2469	0	0	0	0	0.5	0	0	0	0.5	0	0.5	0.5	0	0	1	0	1	0.5	0	1	0	0	0	0	0	0.5	0	0	0	0.5	0.5
2470	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2473	1	1	1	1	1	1	1	1	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5
2478	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
2479	1	0.5	1	0.5	1	1	1	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5
2485	0	0.5	0.5	1	0.5	0	0	0	1	0.5	0	0	0	0	0	0.5	0.5	1	1	0	0.5	1	1	0.5	0.5	0.5	1	0.5	0.5	0.5	0.5
2489	0	0	1	1	0	1	1	0.5	0.5	0.5	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.5	0.5	1	1	0	0.5	0.5
2492	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.5	0	0	0	0	0	0	0	0	0	0	0
2495	0	0	0.5	0	0	0.5	0	0	0	0.5	0	0	0.5	0.5	0	0	0	0.5	0.5	0.5	0	0	0	0.5	0.5	0.5	0	0	0	0.5	0.5
2498	0	0	0.5	0.5	0.5	0.5	0	0.5	0.5	0	0	0	0	0.5	0	0	0.5	0	0	0.5	0.5	0	0	0.5	0.5	0	0	1	0.5	0	0
2500	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.5	1	1	1
2503	0.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2505	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2506	1	1	1	0.5	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.5	1	1	1	1	1	1	1	1	1	1	1
2514	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
2517	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
2520	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2522	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
2528	0	0.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2530	1	1	0.5	1	1	1	1	1	1	0.5	1	1	1	1	0.5	1	0.5	1	1	1	1	1	1	1	1	1	1	1	0	1	1
2536	0.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2542	1	0.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2545	0	0	0.5	0.5	0.5	0.5	1	0.5	1	0.5	1	0.5	0.5	0.5	0	1	0.5	0.5	1	0	1	1	0.5	1	0.5	1	1	0.5	1	0.5	1
2548	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2552	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.5	0	0	0	0	0	0	0.5	0.5	0
2554	0	0	0.5	0.5	0.5	0.5	0	1	0.5	1	0.5	0	0	1	1	0.5	1	0.5	1	0.5	0.5	0.5	0	0.5	1	0.5	0.5	0	0	1	1
2556	1	0.5	0.5	0	0.5	1	1	0.5	1	0	0.5	0.5	1	0.5	0.5	0.5	1	1	1	1	0.5	0.5	0.5	0	1	1	0	0.5	0.5	1	1
2557	1	1	1	1	1	1	0.5	1	0.5	1	1	1	1	1	1	0.5	1	1	1	0.5	1	0.5	1	1	1	1	1	1	1	1	1
2558	0	0.5	0.5	1	0.5	0.5	0	0.5	0.5	1	1	0	1	1	0.5	0.5	1	1	1	0.5	0.5	1	0.5	0.5	0	0	0.5	0.5	0	1	1
2562	0.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2563	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2568	1	0	0	0	0	0	0	0	0	0	0	0	0	0.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2569	0	0	0	1	0.5	0.5	0	0.5	0.5	0	0.5	0.5	0.5	0	0	0	0	0	0.5	0.5	0	0.5	0.5	0	0.5	0	1	1	0	1	0.5
2570	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.5
2571	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2577	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2578	1	0	0	0	0	0	0	0	0	0.5	0.5	0.5	0.5	0.5	0	0	0	0	0	0.5	0.5	0	0	0	0	0	0.5	0.5	0.5	0.5	0.5
2582	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2585	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2595	0	0	0	0	0	0	0	0	0	0	0	0	0.5	0.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2598	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2599	0.5	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
2602	0	0.5	0	0.5	0.5	1	1	0	0.5	0.5	0.5	0.5	0	1	1	1	1	1	0.5	0.5	0	0.5	0	0.5	0.5	1	0.5	0.5	0.5	0.5	0.5
2611	1	0.5	0.5	1	1	1	0.5	1	1	1	1	1	0	0.5	0.5	0.5	0	1	0.5	0.5	0.5	0.5	0.5	1	1	1	0.5	1	1	0.5	1
2613	0.5	0.5	0	0	0	0	0	0	0	0	0.5	0.5	0	0	0	0	0	0	0	0	0	0.5	0	0	0	0	0	0	0	0	0.5
2615	0	0	0	0	0	0	0	0.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2619	1	0.5	0.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2621	0.5	0.5	1	1	0.5	0.5	0.5	0.5	0.5	0.5	1	0	1	1	1	1	1	1	1	0.5	0.5	1	0.5	0.5	1	0.5	1	1	1	1	1
2633	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2645	0	0.5	0.5	0	1	0.5	0	0	1	0	1	0	0	0	0.5	0	0.5	0.5	0.5	0	0.5	0	0	0.5	0.5	1	1	0.5	0	0	0.5
2646	0	0	0	0	0	0	0	0	0.5	0.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0.5	0	0	0	0	0	0	0
2647	1	0.5	0.5	0.5	0.5	0	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	1	1	1	1	0.5	0	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5
2650	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2651	0.5	0.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2653	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2654	0	0.5	1	0.5	0.5	0.5	1	1	0.5	1	1	1	0	0.5	0.5	0.5	1	0.5	1	1	0	0.5	0.5	1	1	0.5	1	1	0.5	1	1
2660	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2662	0	0	0	0	0	0	0	0.5	0.5	0	0	0.5	0	0	0	0.5	0	0.5	0	0	0.5	0.5	0	0	0	0	0	0	0	0	0.5
2664	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2666	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2674	0	0.5	0	0	0.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2675	0	0	0	0	0.5	0	0	0	0	0	0	0	0	0	0.5	0	0.5	1	0	0.5	0	0	0	0	0	0.5	0	0	0	0	0
2677	0	1	1	0.5	1	1	1	0.5	1	1	0.5	1	1	1	1	1	1	0	1	1	0.5	0.5	1	1	1	1	1	1	1	1	1
2678	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2685	0	0	0	0	0	0	0.5	0	0	0	0	0	0.5	0	0	0	0	0	0	0	0	0	0	0.5	0.5	0.5	0	0.5	0	0	0
2686	0	0	0	0.5	0	0	0.5	0.5	0	0	0.5	0.5	0	0.5	0	0	0	0.5	0.5	0.5	0.5	0.5	0	0.5	0	0	0	0	0	0.5	0.5
2690	0	0	0	0.5	0	0	0	1	0	0.5	0	0	0	0.5	0.5	0	0.5	0.5	0	0	1	0.5	0	0	0	0	0	0	0	0.5	0
2694	0.5	0.5	0	0.5	0.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.5	0	0	0	0	0	0	0	0
2696	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
2702	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
2705	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2707	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.5	0.5	1	1	0.5	1	1	1	1	1	1
2708	1	0.5	0.5	0.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2710	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2711	0	0.5	0	0.5	0.5	0.5	0	0.5	0.5	0	0.5	0	0	0	0	0.5	0	0.5	1	0.5	0	0	0	0.5	0	0	0.5	0.5	0	0	0
2718	1	0	0.5	1	0	1	0.5	1	1	1	0.5	1	1	1	0.5	0.5	0.5	1	0.5	1	0.5	1	1	0.5	1	1	0.5	0	0	0	0
2722	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2726	0	0	0.5	0.5	0	0	0	0	0	0	0	0.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.5	0
2727	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
2729	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2732	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2733	0	0.5	0.5	0	0.5	0.5	0	0.5	0.5	0	0.5	0.5	0.5	0.5	1	0	0	0.5	0.5	0	0	0.5	0.5	0	0.5	0	0	0	0	1	0.5
2743	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2746	0	1	1	1	1	1	1	1	1	1	1	1	0.5	1	1	0.5	1	1	0.5	0.5	1	1	1	1	1	1	1	1	1	1	1
2747	0	0	0	0	0	0	0	0	0	0.5	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0.5	0	0	0	0	0.5
2748	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2749	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2752	0	0	0.5	0.5	0.5	0.5	0	0	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0	0	0	0	0.5	0.5	0.5	0	0	0	0
2755	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.5	0	0	0	0	0	0	0
2756	0	0	0	0	0	0.5	0	0	0	0	0	0	0.5	0.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2757	0.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2760	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.5	0	0	0	0	0	0	0	0	0	0.5	0	0
2764	0	0	0.5	0.5	0	0.5	0	0.5	0.5	1	0	0	0	0	0	0	0	0.5	0	0	0.5	0	0	0	0	0	0	0	0	0	0
2769	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
2770	0	0	0	0.5	0.5	0.5	0.5	0	0	0	0	0.5	1	1	0.5	0	0	0	0.5	0.5	0	0.5	0	0.5	0.5	0.5	0.5	0	0	0	0.5
2774	0.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2776	0	0	0	0	0	0	0	0	0	0	0.5	0	0	0	0	0	0	0	0.5	0	0	0	0	0	0.5	0	0.5	0.5	0	0	0
2777	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2780	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
2786	0.5	0.5	0.5	0.5	0	0	0	0	0	1	0	0	0.5	0.5	0	0.5	0	0	0.5	0	0	1	1	0.5	1	0.5	0	0	0.5	1	0
2787	0	0.5	0.5	1	0	1	0	0	0	0	0	0.5	0.5	0.5	0	0	0.5	0.5	0	0	0	0.5	0.5	0	0.5	0	0	0	0	0.5	0
2790	0.5	0.5	0.5	0.5	0.5	0.5	0	0	0	0	0	0	0.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2791	0	0.5	0	0	0	0	0	0	0.5	0.5	0.5	0	0.5	0.5	0.5	0	0.5	0.5	0	0	0	1	0	0.5	0	0	0.5	1	0.5	0.5	1
2792	1	0.5	0.5	1	1	0	0	0.5	0.5	1	0.5	1	0	0	0	0.5	0.5	0.5	0.5	0.5	0.5	1	0	0	0.5	0.5	0.5	0.5	0.5	0.5	0
2794	1	1	1	1	1	0.5	1	1	1	1	1	1	1	1	1	1	1	1	0.5	0.5	1	1	1	1	1	1	1	1	1	1	1
2795	0.5	0	0	0	0	0.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2797	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.5	0.5	0.5	1	1	0.5	1	1	1	0.5	1
2802	1	1	1	1	1	1	1	1	1	0.5	1	1	1	1	1	1	0.5	0.5	0.5	0.5	1	1	0.5	0.5	0.5	0.5	0.5	0	0	0	0.5
2803	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.5	1	0.5	0.5	1	1	1	0	1	1	1	1	1	1	1	1
2804	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0.5	0.5	0.5	0.5	1	1	1	1	0.5	0.5	0.5	1	1	0.5	1
2814	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2815	1	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2817	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2831	0	1	1	1	0.5	0	0.5	0	0.5	0.5	0	0.5	0.5	1	0.5	0	0.5	0	0.5	0	0	0	0	0	0	0	0	0	0	0	0
2833	1	0.5	1	1	1	0.5	0.5	0.5	0.5	0.5	1	1	1	1	0.5	0.5	1	0.5	1	1	1	0.5	0.5	0.5	0.5	0.5	0	0	0.5	1	0.5
2834	1	1	1	1	0	0	0	0	0	0.5	0.5	0	0	0	0.5	0.5	0	0	0	0	0	0	0.5	0	0.5	0.5	0.5	0	0.5	0	0
2837	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2838	0.5	0.5	0.5	1	0.5	0.5	0.5	0	0	0	0	0	0	0	0	0	0.5	0.5	0.5	0.5	0.5	0.5	0	0	0	0	0	0	0	0.5	0.5
2841	0	1	0.5	1	0.5	1	0.5	0	0	0	0.5	1	0.5	0.5	0	0.5	0.5	0.5	1	0.5	1	1	1	0.5	0.5	0.5	0.5	0.5	1	0	0
2842	0	0.5	0.5	0	0	1	0	0.5	0.5	1	1	0.5	1	1	0	0.5	0	0	0	0.5	0.5	1	0.5	0.5	1	0.5	0	0.5	1	0.5	0.5
2849	1	0.5	0.5	0	0	0.5	0	0	0	0	0	0	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0	0	0	0	0.5	0	0	0	0	0	0
2858	0	0.5	1	0.5	0	0	0	0	0	0.5	0.5	1	0.5	0.5	0	0.5	0.5	0.5	0	1	0.5	0.5	0	0.5	0.5	0.5	0.5	0	0	0	0
2859	1	1	1	1	1	0.5	0.5	0.5	1	1	1	0.5	0.5	1	1	0.5	0.5	1	1	1	1	1	1	1	1	1	1	1	1	1	1
2864	0	1	1	0.5	1	0.5	1	0	0.5	0.5	1	1	0.5	1	0	0.5	1	1	1	0.5	1	1	0.5	0.5	1	0	1	1	0.5	1	0.5
2871	0	0	0	0	0.5	0.5	0	0	0.5	0.5	0	0	0.5	0	0	0	0	0	0	0.5	0	0	0	0.5	0	0	0	0	0	0	0.5
2875	1	1	0.5	0	1	1	0.5	1	1	1	1	1	0.5	0.5	0.5	1	1	1	0.5	0.5	0.5	1	1	1	1	1	1	1	1	1	1
2889	1	1	1	1	1	1	0.5	0.5	0.5	1	1	0.5	0.5	1	1	1	1	1	1	0.5	1	1	1	1	1	1	0.5	0.5	0.5	0.5	0.5
2894	0	0	0	0	0	0	0	0	0	0	0	0.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2900	0	1	0.5	0	0	0.5	0	0	0	0	0	0	0	0	0	0.5	1	0	0	0	0	0	0.5	0.5	0.5	0	0.5	1	0	1	0.5
2902	0	1	1	1	1	1	1	1	1	0.5	1	1	0.5	1	1	1	1	1	1	1	1	1	0.5	1	1	1	1	1	1	1	0.5
2905	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2907	0	0	0.5	1	0.5	0.5	0.5	0	0	0	0	0	0	0	0	1	0.5	0.5	1	1	1	0.5	0.5	0	0	0.5	0.5	0	0.5	0.5	0
2913	0.5	1	1	1	0.5	1	1	1	1	1	1	1	1	1	1	1	1	0.5	0.5	1	1	1	1	1	1	1	1	0.5	1	0	1
2930	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
2931	0	0	0.5	0.5	0	0	0	0	0.5	1	0.5	0.5	0.5	0.5	0.5	0	0.5	1	0	0.5	0.5	0.5	0	0.5	0	0	0	0	0	0	0
2935	0	0.5	0	0	0	0.5	0.5	0.5	0	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0	0	0	1	1	0.5	0	0	0	0.5	0	0	0.5	0.5	0.5
2937	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
2940	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
2944	0	0.5	0	0	0	0	0	0	0	0.5	0.5	0.5	0	0	0	1	0	0.5	0.5	0.5	0.5	0	0.5	0.5	0.5	0.5	0.5	0.5	0	0	0.5
2945	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2946	1	0.5	0	0	0	0	0.5	0	0	0.5	0.5	0	0	0.5	0.5	0.5	0.5	0.5	0	0	0	1	1	0.5	0	1	0	0	0	0	0.5
2953	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2957	1	1	1	1	1	0.5	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
2966	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2969	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
2970	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
2975	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
2976	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2982	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2999	1	1	1	1	0.5	1	1	1	1	1	1	1	1	1	0.5	0.5	0.5	0	0.5	1	1	1	0.5	1	1	1	1	1	1	1	1
3002	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3003	0	0.5	0	0.5	0	0	0	0	0	0	0.5	0.5	0.5	0	0	0.5	0.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3012	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3016	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3021	1	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3025	0	0	0.5	0	0	0.5	0.5	1	0.5	0	0	0	0.5	0.5	0.5	0	0.5	0	0.5	0.5	0	0.5	0	0.5	0	0.5	0	0	0	0	0.5
3027	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3034	1	1	1	1	0.5	1	1	1	1	1	1	1	1	1	1	1	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	1	1
3039	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3041	1	1	1	1	0	0	0	0	0.5	1	1	0.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3043	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3048	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0	0.5	0.5	0.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3054	0	0.5	0	1	0.5	0.5	0	0.5	0.5	1	0.5	0.5	1	1	1	0.5	1	0.5	0	0	0	1	0.5	0.5	0.5	0.5	1	0.5	1	0.5	0
3055	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
3057	0	0	0	0	0	0	0.5	0	0	0	0	0	0	0	0	0.5	0.5	0	0	0	0	0	0	0	0	0	0	0.5	0	0	0
3062	0	1	1	0.5	1	1	1	1	1	1	0.5	1	0.5	1	1	1	0.5	1	0.5	0.5	1	1	1	1	0.5	1	1	1	1	1	1
3070	1	1	1	0.5	1	1	1	0.5	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
3077	0	0	0	0	0	0	0	0.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3080	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3082	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
3084	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3087	0	0.5	0	0	0	0	0	0	0.5	0	0.5	0	0	0.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
